ID,name,sex,age,height,weight,team,year,season,city,sport,event,medal
125264,Richard Varga,M,27,188,65,Slovakia,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
125274,Allans Josu Vargas Murillo,M,22,184,69,Honduras,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
125276,Antonio Vargas,M,19,168,52,United States,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Flyweight,NA
125278,Daniel Vargas Osorio,M,29,197,94,Mexico,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
125279,Daniel de Jess Vargas Snchez,M,32,162,53,Mexico,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
125284,Fidel Antonio Vargas Duany,M,24,186,91,Cuba,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",NA
125288,Gregory Maxdier Vargas Diaz,M,30,182,90,Venezuela,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
125294,Jos Gregorio Vargas Diaz,M,34,196,109,Venezuela,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
125304,Ricardo David Vargas Jacobo,M,18,180,79,Mexico,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
125305,Richard Egrey Vargas Carrillo,M,21,175,58,Venezuela,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,NA
125307,Laura Vargas Koch,F,26,173,70,Germany,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Bronze
125363,Henrik Vasbnyai,M,25,187,84,Hungary,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",NA
125363,Henrik Vasbnyai,M,25,187,84,Hungary,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA
125384,Milo Vasi,M,25,196,94,Serbia,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,NA
125400,Eirini Vasileiou,F,26,169,58,Greece,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
125409,Kristian Vasilev,M,24,197,97,Bulgaria,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,NA
125460,Irina Leonidovna Vaskovskaya,F,25,179,65,Belarus,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,NA
125498,Jip Vastenburg,F,22,181,59,Netherlands,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",NA
125532,Shelbi Vaughan,F,21,183,127,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,NA
125563,Andreas Vazaios,M,22,190,85,Greece,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,NA
125563,Andreas Vazaios,M,22,190,85,Greece,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
125590,Wesley Joel Vzquez Vzquez,M,22,192,77,Puerto Rico,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA
125597,Darya Olegovna Vdovina,F,26,156,49,Russia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
125597,Darya Olegovna Vdovina,F,26,156,49,Russia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
125608,Irene Vecchi,F,27,170,56,Italy,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",NA
125608,Irene Vecchi,F,27,170,56,Italy,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",NA
125648,Demita Vega de Lille,F,33,172,61,Mexico,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,NA
125651,Leandro Sebastin Vega,M,20,179,70,Argentina,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
125652,Lus Emigdio Vega Torres,M,17,179,69,Cuba,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
125659,Tamara Vega Arroyos,F,23,159,59,Mexico,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
125664,Jhonattan Vegas,M,31,191,100,Venezuela,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,NA
125686,Sabina Veit,F,30,167,59,Slovenia,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
125689,Lisneidy Ins Veita Crdova,F,22,168,58,Cuba,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,NA
125689,Lisneidy Ins Veita Crdova,F,22,168,58,Cuba,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,NA
125690,Yosbany Veita Soto,M,24,160,49,Cuba,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Flyweight,NA
125696,Anisha Vekemans,F,24,160,52,Belgium,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
125703,Pau Vela Maggi,M,30,190,86,Spain,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,NA
125704,Xavier Vela Maggi,M,26,178,71,Brazil,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,NA
125705,Almir Velagic,M,34,183,150,Germany,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
125729,Orinica Velsquez Herrera,F,27,171,65,Colombia,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
125738,Joselito Velzquez Altamirano,M,22,164,49,Mexico,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,NA
125743,Dana Velkov,F,35,179,61,Slovakia,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,NA
125744,Jana Velkov,F,35,178,60,Slovakia,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,NA
125749,Tim Veldt,M,32,186,78,Netherlands,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
125749,Tim Veldt,M,32,186,78,Netherlands,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Omnium,NA
125754,"Anamari ""Ana"" Velenek",F,25,178,78,Slovenia,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,Bronze
125765,Evagjelia Veli,F,25,160,52,Albania,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Featherweight,NA
125775,Bobana Velikovi,F,26,170,59,Serbia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
125775,Bobana Velikovi,F,26,170,59,Serbia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
125779,Sofiya Aleksandrovna Velikaya,F,31,175,70,Russia,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",Silver
125779,Sofiya Aleksandrovna Velikaya,F,31,175,70,Russia,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Gold
125792,Stefana Veljkovi,F,26,190,76,Serbia,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
125797,Adam Joseph Vella,M,45,178,92,Australia,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
125811,Juliana Rodrigues Veloso,F,35,160,62,Brazil,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,NA
125811,Juliana Rodrigues Veloso,F,35,160,62,Brazil,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,NA
125813,Alessandro Velotto,M,21,186,85,Italy,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
125828,Kauiza Moreira Venncio,F,29,164,58,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
125828,Kauiza Moreira Venncio,F,29,164,58,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,NA
125829,Liliana da Silva Venncio,F,20,180,93,Angola,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
125836,Edgaras Venckaitis,M,30,171,70,Lithuania,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
125843,Shara Marie Venegas Medina,F,23,173,68,Puerto Rico,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
125851,Simone Venier,M,31,196,94,Italy,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
125854,Pedro Veniss,M,33,181,66,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
125854,Pedro Veniss,M,33,181,66,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
125893,Michael Venus,M,28,191,84,New Zealand,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
125894,Bence Venyercsn,M,20,173,56,Hungary,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
125935,Aleksey Igoryevich Verbov,M,34,183,79,Russia,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
125943,David Verburg,M,25,173,70,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,NA
125943,David Verburg,M,25,173,70,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
125945,Maria Vitalyevna Verchenova (-Balikoeva-),F,30,175,64,Russia,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,NA
125979,Istvn Verb,M,28,181,90,Hungary,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
125985,Jasa Veremalua,M,28,195,98,Fiji,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold
125987,Anastasiya Vladimirovna Veremeyenko,F,29,192,82,Belarus,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
125992,Iosefo Verevou,M,20,190,96,Fiji,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
125996,Valentin Verga,M,26,180,87,Netherlands,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA
126004,Anouk Verg-Dpr,F,24,185,69,Switzerland-2,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
126022,Ana Paula Vergutz,F,27,176,71,Brazil,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",NA
126022,Ana Paula Vergutz,F,27,176,71,Brazil,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",NA
126027,Sanne Verhagen,F,23,153,57,Netherlands,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,NA
126038,Rudy Verhoeff,M,27,198,88,Canada,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
126048,Marhinde Verkerk,F,30,172,78,Netherlands,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,NA
126049,Daryna Serhivna Verkhohliad,F,24,180,80,Ukraine,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,NA
126056,Joeri Jordi Verlinden,M,28,181,75,Netherlands,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,NA
126073,Esmee Vermeulen,F,20,180,64,Netherlands,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Silver
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,NA
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,NA
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horse Vault,NA
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,Gold
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,NA
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,NA
126102,"Andrew James ""Andy"" Vernon",M,30,182,71,Great Britain,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",NA
126116,David Verraszt,M,27,180,78,Hungary,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
126117,Evelyn Verraszt,F,27,173,62,Hungary,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
126117,Evelyn Verraszt,F,27,173,62,Hungary,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
126129,Maria Verschoor,F,22,164,58,Netherlands,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
126133,Sebastiaan Clemens Verschuren,M,27,192,84,Netherlands,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,NA
126133,Sebastiaan Clemens Verschuren,M,27,192,84,Netherlands,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,NA
126133,Sebastiaan Clemens Verschuren,M,27,192,84,Netherlands,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
126144,"Pieter Gilles ""Mechiel"" Versluis",M,29,197,95,Netherlands,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
126155,Katrien Verstuyft,F,34,170,61,Belgium,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,NA
126170,Bas Verwijlen,M,32,190,85,Netherlands,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",NA
126171,Jorinde Verwimp,F,21,185,65,Belgium,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
126174,Maicol Verzotto,M,28,172,68,Italy,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,NA
126177,Cynthia Vanessa Vescan,F,24,170,74,France,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",NA
126194,Vitzslav Vesel,M,33,186,93,Czech Republic,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,NA
126199,Yelena Sergeyevna Vesnina,F,30,180,60,Russia-2,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Gold
126227,Jan Vetenk,M,32,182,70,Czech Republic,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
126228,Ondej Vetenk,M,32,181,72,Czech Republic,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
126233,Vera Aleksandrovna Vetrova (Ulyakina-),F,29,180,73,Russia,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
126238,Anouk Vetter,F,23,173,65,Netherlands,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,NA
126241,Johannes Vetter,M,23,188,103,Germany,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,NA
126248,Luca Vettori,M,25,200,95,Italy,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
126280,Guido Vianello,M,22,198,103,Italy,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,NA
126288,Saily Viart Despaigne,F,20,170,94,Cuba,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,NA
126292,Lasse Vibe,M,29,184,75,Denmark,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
126295,Anette Viborg Andreasen,F,25,172,68,Denmark,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,NA
126301,Jimmy Vicaut,M,24,188,83,France,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
126301,Jimmy Vicaut,M,24,188,83,France,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,NA
126310,Jakson Miguel Vicent Monasterio,M,24,NA,NA,Venezuela,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,NA
126319,Lohaynny Caroline de Oliveira Vicente,F,20,168,70,Brazil,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,NA
126330,Giuseppe Vicino,M,23,195,95,Italy,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
126339,Lindon Victor,M,23,NA,NA,Grenada,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
126355,Agustn Vidal,M,29,194,100,Argentina,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
126357,Borja Vidal Fernndez Fernndez,M,34,206,110,Qatar,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
126364,Ingrid Julieth Vidal Isaza,F,25,159,54,Colombia,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
126385,Jorge Henrique da Costa Vides,M,23,171,54,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,NA
126385,Jorge Henrique da Costa Vides,M,23,171,54,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,NA
126387,Marcia Theresa Vidiaux Jimnez,F,17,143,41,Cuba,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
126387,Marcia Theresa Vidiaux Jimnez,F,17,143,41,Cuba,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
126387,Marcia Theresa Vidiaux Jimnez,F,17,143,41,Cuba,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,NA
126387,Marcia Theresa Vidiaux Jimnez,F,17,143,41,Cuba,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
126387,Marcia Theresa Vidiaux Jimnez,F,17,143,41,Cuba,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
126427,Joo Paulo Garcia Vieira,M,40,175,59,Portugal,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,NA
126427,Joo Paulo Garcia Vieira,M,40,175,59,Portugal,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
126432,Srgio Miguel Garcia Vieira,M,40,174,60,Portugal,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,NA
126441,Hernn Moises Viera Espinoza,M,23,176,94,Peru,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,NA
126444,Govert Viergever,M,27,184,85,Netherlands,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
126455,Federico Matas Vieyra,M,28,192,90,Argentina,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
126485,Graham Vigrass,M,27,205,97,Canada,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
126511,Adam Viktora,M,19,188,94,Seychelles,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
126520,Josefa Vila Betancourt,F,19,169,60,Chile,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,NA
126521,Lucas Martn Vila,M,29,172,75,Argentina,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
126532,Nothando Vilakazi,F,27,155,55,South Africa,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
126540,Mara Vilas Vidal,F,20,168,64,Spain,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,NA
126540,Mara Vilas Vidal,F,20,168,64,Spain,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,NA
126564,Sara Vilic,F,24,170,55,Austria,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,NA
126574,Sunette Stella Viljoen,F,32,170,72,South Africa,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,Silver
126586,Sebastin Villa Castaeda,M,24,164,54,Colombia,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,NA
126592,Erika Villacija Garca,F,32,177,61,Spain,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,NA
126614,Claudio Villanueva Flores,M,28,175,68,Ecuador,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
126618,"Ignacio ""Iaki"" Villanueva Martn",M,25,198,103,Spain,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
126646,Danielle Villars,F,23,178,62,Switzerland,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
126646,Danielle Villars,F,23,178,62,Switzerland,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,NA
126677,Ida Engholm Villumsen,F,21,176,70,Denmark,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
126677,Ida Engholm Villumsen,F,21,176,70,Denmark,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
126678,Linda Melanie Villumsen Serup,F,31,165,58,New Zealand,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
126678,Linda Melanie Villumsen Serup,F,31,165,58,New Zealand,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,NA
126707,Bradley Vincent,M,24,195,89,Mauritius,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,NA
126715,Julia Catherine Vincent,F,21,154,57,South Africa,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,NA
126721,Roberta Vinci,F,33,164,58,Italy,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
126721,Roberta Vinci,F,33,164,58,Italy,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
126721,Roberta Vinci,F,33,164,58,Italy,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
126773,Brigita Virbalyt-Dimien,F,31,163,48,Lithuania,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,NA
126779,Juan Ramn Virgen Pulido,M,29,198,85,Mexico,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
126783,Samisoni Viriviri,M,28,186,88,Fiji,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold
126851,Nadine Visser,F,21,175,60,Netherlands,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,NA
